borough,neighborhood,period,home_price_index
Brooklyn,OLD MILL BASIN,2012-08-31,140.02
Brooklyn,OLD MILL BASIN,2012-09-30,140.89
Brooklyn,OLD MILL BASIN,2012-10-31,149.14
Brooklyn,OLD MILL BASIN,2012-11-30,149.41
Brooklyn,OLD MILL BASIN,2012-12-31,146.83
Brooklyn,OLD MILL BASIN,2013-01-31,141.97
Brooklyn,OLD MILL BASIN,2013-02-28,150.78
Brooklyn,OLD MILL BASIN,2013-03-31,117.96
Brooklyn,OLD MILL BASIN,2013-04-30,143.04
Brooklyn,OLD MILL BASIN,2013-05-31,150.0
Brooklyn,OLD MILL BASIN,2013-06-30,148.39
Brooklyn,OLD MILL BASIN,2013-07-31,146.38
Brooklyn,OLD MILL BASIN,2013-08-31,160.13
Brooklyn,OLD MILL BASIN,2013-09-30,155.45
Brooklyn,OLD MILL BASIN,2013-10-31,130.5
Brooklyn,OLD MILL BASIN,2013-11-30,142.82
Brooklyn,OLD MILL BASIN,2013-12-31,148.13
Brooklyn,OLD MILL BASIN,2014-01-31,152.62
Brooklyn,OLD MILL BASIN,2014-02-28,174.26
Brooklyn,OLD MILL BASIN,2014-03-31,158.38
Brooklyn,OLD MILL BASIN,2014-04-30,154.44
Brooklyn,OLD MILL BASIN,2014-05-31,141.41
Brooklyn,OLD MILL BASIN,2014-06-30,167.31
Brooklyn,OLD MILL BASIN,2014-07-31,152.15
Brooklyn,OLD MILL BASIN,2014-08-31,155.12
Brooklyn,OLD MILL BASIN,2014-09-30,141.08
Brooklyn,OLD MILL BASIN,2014-10-31,187.39
Brooklyn,OLD MILL BASIN,2014-11-30,151.65
Brooklyn,OLD MILL BASIN,2014-12-31,141.91
Brooklyn,OLD MILL BASIN,2015-01-31,168.37
Brooklyn,OLD MILL BASIN,2015-02-28,159.57
Brooklyn,OLD MILL BASIN,2015-03-31,176.58
Brooklyn,OLD MILL BASIN,2015-04-30,151.07
Brooklyn,OLD MILL BASIN,2015-05-31,188.95
Brooklyn,OLD MILL BASIN,2015-06-30,149.2
Brooklyn,OLD MILL BASIN,2015-07-31,175.99
Brooklyn,OLD MILL BASIN,2015-08-31,174.72
Brooklyn,OLD MILL BASIN,2015-09-30,153.61
Brooklyn,OLD MILL BASIN,2015-10-31,159.59
Brooklyn,OLD MILL BASIN,2015-11-30,160.92
Brooklyn,OLD MILL BASIN,2015-12-31,168.46
Brooklyn,OLD MILL BASIN,2016-01-31,164.17
Brooklyn,OLD MILL BASIN,2016-02-29,181.91
Brooklyn,OLD MILL BASIN,2016-03-31,193.4
Brooklyn,OLD MILL BASIN,2016-04-30,181.37
Brooklyn,OLD MILL BASIN,2016-05-31,163.38
Brooklyn,OLD MILL BASIN,2016-06-30,170.62
Brooklyn,OLD MILL BASIN,2016-07-31,176.36
Brooklyn,OLD MILL BASIN,2016-08-31,195.94
Brooklyn,OLD MILL BASIN,2016-09-30,190.46
Brooklyn,OLD MILL BASIN,2016-10-31,198.84
Brooklyn,OLD MILL BASIN,2016-11-30,178.83
Brooklyn,OLD MILL BASIN,2016-12-31,186.25
Brooklyn,OLD MILL BASIN,2017-01-31,160.02
Brooklyn,OLD MILL BASIN,2017-02-28,166.18
Brooklyn,OLD MILL BASIN,2017-03-31,203.07
Brooklyn,OLD MILL BASIN,2017-04-30,173.56
Brooklyn,OLD MILL BASIN,2017-05-31,209.39
Brooklyn,OLD MILL BASIN,2017-06-30,201.22
Brooklyn,OLD MILL BASIN,2017-07-31,242.83
Brooklyn,OLD MILL BASIN,2017-08-31,202.93
Brooklyn,OLD MILL BASIN,2017-09-30,177.72
Brooklyn,OLD MILL BASIN,2017-10-31,186.43
Brooklyn,OLD MILL BASIN,2017-11-30,206.02
Brooklyn,OLD MILL BASIN,2017-12-31,198.78
Brooklyn,OLD MILL BASIN,2018-01-31,217.14
Brooklyn,OLD MILL BASIN,2018-02-28,184.4
Brooklyn,OLD MILL BASIN,2018-03-31,193.32
Brooklyn,OLD MILL BASIN,2018-04-30,161.29
Brooklyn,OLD MILL BASIN,2018-05-31,168.18
Brooklyn,OLD MILL BASIN,2018-06-30,227.8
Brooklyn,OLD MILL BASIN,2018-07-31,202.4
Brooklyn,OLD MILL BASIN,2018-08-31,197.85
Brooklyn,OLD MILL BASIN,2018-09-30,217.99
Brooklyn,OLD MILL BASIN,2018-10-31,223.34
Brooklyn,OLD MILL BASIN,2018-11-30,197.31
Brooklyn,OLD MILL BASIN,2018-12-31,251.95
Brooklyn,OLD MILL BASIN,2019-02-28,220.31
Brooklyn,OLD MILL BASIN,2019-03-31,309.58
Brooklyn,OLD MILL BASIN,2019-04-30,193.66
Brooklyn,OLD MILL BASIN,2019-05-31,220.75
Brooklyn,OLD MILL BASIN,2019-06-30,226.35
Brooklyn,OLD MILL BASIN,2019-07-31,228.37
Brooklyn,OLD MILL BASIN,2019-08-31,192.46
Brooklyn,OLD MILL BASIN,2019-09-30,224.25
Brooklyn,OLD MILL BASIN,2019-10-31,222.44
Brooklyn,OLD MILL BASIN,2019-11-30,190.63
Brooklyn,OLD MILL BASIN,2019-12-31,179.9
Brooklyn,OLD MILL BASIN,2020-01-31,190.25
Brooklyn,OLD MILL BASIN,2020-02-29,223.69
Brooklyn,OLD MILL BASIN,2020-03-31,198.09
Brooklyn,OLD MILL BASIN,2020-04-30,332.36
Brooklyn,OLD MILL BASIN,2020-05-31,243.4
Brooklyn,OLD MILL BASIN,2020-06-30,335.71
Brooklyn,OLD MILL BASIN,2020-07-31,191.41
Brooklyn,OLD MILL BASIN,2020-09-30,281.13
Brooklyn,OLD MILL BASIN,2020-10-31,215.73
Brooklyn,OLD MILL BASIN,2020-11-30,193.64
Brooklyn,OLD MILL BASIN,2020-12-31,225.05
Brooklyn,OLD MILL BASIN,2021-01-31,194.24
Brooklyn,OLD MILL BASIN,2021-02-28,266.71
Brooklyn,OLD MILL BASIN,2021-03-31,231.61
Brooklyn,OLD MILL BASIN,2021-04-30,229.51
Brooklyn,OLD MILL BASIN,2021-06-30,255.52
Brooklyn,OLD MILL BASIN,2021-07-31,187.37
Brooklyn,OLD MILL BASIN,2021-08-31,206.58
Brooklyn,OLD MILL BASIN,2021-09-30,233.17
Brooklyn,OLD MILL BASIN,2021-10-31,295.57
Brooklyn,OLD MILL BASIN,2021-11-30,303.96
Brooklyn,OLD MILL BASIN,2021-12-31,335.15
Brooklyn,OLD MILL BASIN,2022-01-31,269.04
Brooklyn,OLD MILL BASIN,2022-02-28,204.22
Brooklyn,OLD MILL BASIN,2022-03-31,194.99
Brooklyn,OLD MILL BASIN,2022-04-30,297.67
Brooklyn,OLD MILL BASIN,2022-05-31,295.39
Brooklyn,OLD MILL BASIN,2022-06-30,190.4
Brooklyn,OLD MILL BASIN,2022-07-31,231.77
Brooklyn,OLD MILL BASIN,2022-08-31,272.55
Brooklyn,OLD MILL BASIN,2022-09-30,232.68
Brooklyn,OLD MILL BASIN,2022-10-31,266.11
Brooklyn,OLD MILL BASIN,2023-01-31,207.22
Brooklyn,OLD MILL BASIN,2023-02-28,308.51
Brooklyn,OLD MILL BASIN,2023-03-31,171.64
Brooklyn,OLD MILL BASIN,2023-05-31,308.51
Brooklyn,OLD MILL BASIN,2023-06-30,231.2
Brooklyn,OLD MILL BASIN,2023-07-31,235.88
Brooklyn,OLD MILL BASIN,2023-08-31,264.62
Brooklyn,OLD MILL BASIN,2023-09-30,224.19
Brooklyn,OLD MILL BASIN,2023-10-31,263.43
Queens,QUEENS VILLAGE,2003-01-31,100.0
Queens,QUEENS VILLAGE,2003-02-28,103.21
Queens,QUEENS VILLAGE,2003-03-31,109.87
Queens,QUEENS VILLAGE,2003-04-30,97.75
Queens,QUEENS VILLAGE,2003-05-31,113.25
Queens,QUEENS VILLAGE,2003-06-30,107.77
Queens,QUEENS VILLAGE,2003-07-31,110.84
Queens,QUEENS VILLAGE,2003-08-31,112.46
Queens,QUEENS VILLAGE,2003-09-30,107.27
Queens,QUEENS VILLAGE,2003-10-31,106.67
Queens,QUEENS VILLAGE,2003-11-30,118.14
Queens,QUEENS VILLAGE,2003-12-31,110.06
Queens,QUEENS VILLAGE,2004-01-31,125.54
Queens,QUEENS VILLAGE,2004-02-29,116.62
Queens,QUEENS VILLAGE,2004-03-31,106.26
Queens,QUEENS VILLAGE,2004-04-30,114.37
Queens,QUEENS VILLAGE,2004-05-31,120.61
Queens,QUEENS VILLAGE,2004-06-30,121.31
Queens,QUEENS VILLAGE,2004-07-31,120.26
Queens,QUEENS VILLAGE,2004-08-31,125.03
Queens,QUEENS VILLAGE,2004-09-30,124.87
Queens,QUEENS VILLAGE,2004-10-31,127.4
Queens,QUEENS VILLAGE,2004-11-30,131.57
Queens,QUEENS VILLAGE,2004-12-31,124.75
Queens,QUEENS VILLAGE,2005-01-31,134.96
Queens,QUEENS VILLAGE,2005-02-28,134.62
Queens,QUEENS VILLAGE,2005-03-31,136.25
Queens,QUEENS VILLAGE,2005-04-30,135.35
Queens,QUEENS VILLAGE,2005-05-31,142.87
Queens,QUEENS VILLAGE,2005-06-30,139.14
Queens,QUEENS VILLAGE,2005-07-31,145.83
Queens,QUEENS VILLAGE,2005-08-31,147.85
Queens,QUEENS VILLAGE,2005-09-30,152.29
Queens,QUEENS VILLAGE,2005-10-31,145.28
Queens,QUEENS VILLAGE,2005-11-30,150.38
Queens,QUEENS VILLAGE,2005-12-31,163.36
Queens,QUEENS VILLAGE,2006-01-31,164.93
Queens,QUEENS VILLAGE,2006-02-28,161.5
Queens,QUEENS VILLAGE,2006-03-31,157.36
Queens,QUEENS VILLAGE,2006-04-30,161.02
Queens,QUEENS VILLAGE,2006-05-31,151.58
Queens,QUEENS VILLAGE,2006-06-30,147.02
Queens,QUEENS VILLAGE,2006-07-31,161.17
Queens,QUEENS VILLAGE,2006-08-31,169.1
Queens,QUEENS VILLAGE,2006-09-30,181.65
Queens,QUEENS VILLAGE,2006-10-31,173.77
Queens,QUEENS VILLAGE,2006-11-30,161.28
Queens,QUEENS VILLAGE,2006-12-31,163.01
Queens,QUEENS VILLAGE,2007-01-31,160.83
Queens,QUEENS VILLAGE,2007-02-28,158.54
Queens,QUEENS VILLAGE,2007-03-31,169.27
Queens,QUEENS VILLAGE,2007-04-30,155.37
Queens,QUEENS VILLAGE,2007-05-31,140.31
Queens,QUEENS VILLAGE,2007-06-30,175.12
Queens,QUEENS VILLAGE,2007-07-31,165.99
Queens,QUEENS VILLAGE,2007-08-31,175.27
Queens,QUEENS VILLAGE,2007-09-30,148.76
Queens,QUEENS VILLAGE,2007-10-31,137.77
Queens,QUEENS VILLAGE,2007-11-30,140.0
Queens,QUEENS VILLAGE,2007-12-31,182.56
Queens,QUEENS VILLAGE,2008-01-31,152.77
Queens,QUEENS VILLAGE,2008-02-29,143.87
Queens,QUEENS VILLAGE,2008-03-31,163.66
Queens,QUEENS VILLAGE,2008-04-30,120.66
Queens,QUEENS VILLAGE,2008-05-31,131.87
Queens,QUEENS VILLAGE,2008-06-30,119.46
Queens,QUEENS VILLAGE,2008-07-31,134.16
Queens,QUEENS VILLAGE,2008-08-31,154.09
Queens,QUEENS VILLAGE,2008-09-30,142.02
Queens,QUEENS VILLAGE,2008-10-31,146.95
Queens,QUEENS VILLAGE,2008-11-30,130.65
Queens,QUEENS VILLAGE,2008-12-31,132.03
Queens,QUEENS VILLAGE,2009-01-31,137.95
Queens,QUEENS VILLAGE,2009-02-28,148.29
Queens,QUEENS VILLAGE,2009-03-31,122.3
Queens,QUEENS VILLAGE,2009-04-30,113.35
Queens,QUEENS VILLAGE,2009-05-31,131.5
Queens,QUEENS VILLAGE,2009-06-30,127.32
Queens,QUEENS VILLAGE,2009-07-31,135.05
Queens,QUEENS VILLAGE,2009-08-31,115.56
Queens,QUEENS VILLAGE,2009-09-30,142.31
Queens,QUEENS VILLAGE,2009-10-31,124.22
Queens,QUEENS VILLAGE,2009-11-30,102.98
Queens,QUEENS VILLAGE,2009-12-31,133.98
Queens,QUEENS VILLAGE,2010-01-31,131.47
Queens,QUEENS VILLAGE,2010-02-28,128.09
Queens,QUEENS VILLAGE,2010-03-31,128.06
Queens,QUEENS VILLAGE,2010-04-30,131.71
Queens,QUEENS VILLAGE,2010-05-31,151.45
Queens,QUEENS VILLAGE,2010-06-30,131.42
Queens,QUEENS VILLAGE,2010-07-31,123.82
Queens,QUEENS VILLAGE,2010-08-31,126.5
Queens,QUEENS VILLAGE,2010-09-30,146.83
Queens,QUEENS VILLAGE,2010-10-31,107.89
Queens,QUEENS VILLAGE,2010-11-30,123.37
Queens,QUEENS VILLAGE,2010-12-31,127.42
Queens,QUEENS VILLAGE,2011-01-31,144.92
Queens,QUEENS VILLAGE,2011-02-28,137.2
Queens,QUEENS VILLAGE,2011-03-31,121.85
Queens,QUEENS VILLAGE,2011-04-30,110.13
Queens,QUEENS VILLAGE,2011-05-31,138.48
Queens,QUEENS VILLAGE,2011-06-30,115.13
Queens,QUEENS VILLAGE,2011-07-31,139.83
Queens,QUEENS VILLAGE,2011-08-31,121.17
Queens,QUEENS VILLAGE,2011-09-30,137.98
Queens,QUEENS VILLAGE,2011-10-31,147.51
Queens,QUEENS VILLAGE,2011-11-30,132.83
Queens,QUEENS VILLAGE,2011-12-31,112.63
Queens,QUEENS VILLAGE,2012-01-31,124.77
Queens,QUEENS VILLAGE,2012-02-29,128.09
Queens,QUEENS VILLAGE,2012-03-31,95.42
Queens,QUEENS VILLAGE,2012-04-30,118.67
Queens,QUEENS VILLAGE,2012-05-31,145.72
Queens,QUEENS VILLAGE,2012-06-30,108.71
Queens,QUEENS VILLAGE,2012-07-31,127.66
Queens,QUEENS VILLAGE,2012-08-31,124.6
Queens,QUEENS VILLAGE,2012-09-30,141.15
Queens,QUEENS VILLAGE,2012-10-31,105.21
Queens,QUEENS VILLAGE,2012-11-30,103.72
Queens,QUEENS VILLAGE,2012-12-31,126.19
Queens,QUEENS VILLAGE,2013-01-31,128.57
Queens,QUEENS VILLAGE,2013-02-28,110.4
Queens,QUEENS VILLAGE,2013-03-31,123.84
Queens,QUEENS VILLAGE,2013-04-30,128.65
Queens,QUEENS VILLAGE,2013-05-31,133.23
Queens,QUEENS VILLAGE,2013-06-30,122.86
Queens,QUEENS VILLAGE,2013-07-31,171.84
Queens,QUEENS VILLAGE,2013-08-31,144.58
Queens,QUEENS VILLAGE,2013-09-30,132.41
Queens,QUEENS VILLAGE,2013-10-31,170.03
Queens,QUEENS VILLAGE,2013-11-30,140.48
Queens,QUEENS VILLAGE,2013-12-31,137.09
Queens,QUEENS VILLAGE,2014-01-31,133.19
Queens,QUEENS VILLAGE,2014-02-28,143.94
Queens,QUEENS VILLAGE,2014-03-31,156.19
Queens,QUEENS VILLAGE,2014-04-30,130.33
Queens,QUEENS VILLAGE,2014-05-31,131.23
Queens,QUEENS VILLAGE,2014-06-30,127.3
Queens,QUEENS VILLAGE,2014-07-31,141.68
Queens,QUEENS VILLAGE,2014-08-31,150.77
Queens,QUEENS VILLAGE,2014-09-30,140.75
Queens,QUEENS VILLAGE,2014-10-31,148.33
Queens,QUEENS VILLAGE,2014-11-30,139.1
Queens,QUEENS VILLAGE,2014-12-31,126.6
Queens,QUEENS VILLAGE,2015-01-31,155.43
Queens,QUEENS VILLAGE,2015-02-28,155.95
Queens,QUEENS VILLAGE,2015-03-31,156.11
Queens,QUEENS VILLAGE,2015-04-30,131.4
Queens,QUEENS VILLAGE,2015-05-31,140.47
Queens,QUEENS VILLAGE,2015-06-30,153.26
Queens,QUEENS VILLAGE,2015-07-31,152.01
Queens,QUEENS VILLAGE,2015-08-31,158.54
Queens,QUEENS VILLAGE,2015-09-30,140.32
Queens,QUEENS VILLAGE,2015-10-31,153.12
Queens,QUEENS VILLAGE,2015-11-30,165.12
Queens,QUEENS VILLAGE,2015-12-31,146.9
Queens,QUEENS VILLAGE,2016-01-31,142.37
Queens,QUEENS VILLAGE,2016-02-29,160.54
Queens,QUEENS VILLAGE,2016-03-31,160.56
Queens,QUEENS VILLAGE,2016-04-30,161.92
Queens,QUEENS VILLAGE,2016-05-31,137.03
Queens,QUEENS VILLAGE,2016-06-30,159.0
Queens,QUEENS VILLAGE,2016-07-31,155.03
Queens,QUEENS VILLAGE,2016-08-31,166.01
Queens,QUEENS VILLAGE,2016-09-30,158.16
Queens,QUEENS VILLAGE,2016-10-31,146.39
Queens,QUEENS VILLAGE,2016-11-30,173.9
Queens,QUEENS VILLAGE,2016-12-31,167.33
Queens,QUEENS VILLAGE,2017-01-31,197.47
Queens,QUEENS VILLAGE,2017-02-28,177.45
Queens,QUEENS VILLAGE,2017-03-31,174.96
Queens,QUEENS VILLAGE,2017-04-30,170.64
Queens,QUEENS VILLAGE,2017-05-31,180.5
Queens,QUEENS VILLAGE,2017-06-30,147.14
Queens,QUEENS VILLAGE,2017-07-31,195.69
Queens,QUEENS VILLAGE,2017-08-31,178.38
Queens,QUEENS VILLAGE,2017-09-30,152.31
Queens,QUEENS VILLAGE,2017-10-31,176.85
Queens,QUEENS VILLAGE,2017-11-30,169.92
Queens,QUEENS VILLAGE,2017-12-31,197.52
Queens,QUEENS VILLAGE,2018-01-31,179.12
Queens,QUEENS VILLAGE,2018-02-28,170.65
Queens,QUEENS VILLAGE,2018-03-31,184.11
Queens,QUEENS VILLAGE,2018-04-30,163.48
Queens,QUEENS VILLAGE,2018-05-31,169.39
Queens,QUEENS VILLAGE,2018-06-30,152.69
Queens,QUEENS VILLAGE,2018-07-31,181.13
Queens,QUEENS VILLAGE,2018-08-31,191.16
Queens,QUEENS VILLAGE,2018-09-30,185.08
Queens,QUEENS VILLAGE,2018-10-31,210.24
Queens,QUEENS VILLAGE,2018-11-30,172.33
Queens,QUEENS VILLAGE,2018-12-31,203.35
Queens,QUEENS VILLAGE,2019-01-31,174.16
Queens,QUEENS VILLAGE,2019-02-28,215.08
Queens,QUEENS VILLAGE,2019-03-31,182.38
Queens,QUEENS VILLAGE,2019-04-30,178.46
Queens,QUEENS VILLAGE,2019-05-31,188.36
Queens,QUEENS VILLAGE,2019-06-30,168.3
Queens,QUEENS VILLAGE,2019-07-31,246.2
Queens,QUEENS VILLAGE,2019-08-31,194.61
Queens,QUEENS VILLAGE,2019-09-30,182.58
Queens,QUEENS VILLAGE,2019-10-31,201.3
Queens,QUEENS VILLAGE,2019-11-30,197.77
Queens,QUEENS VILLAGE,2019-12-31,206.15
Queens,QUEENS VILLAGE,2020-01-31,205.54
Queens,QUEENS VILLAGE,2020-02-29,199.11
Queens,QUEENS VILLAGE,2020-03-31,213.97
Queens,QUEENS VILLAGE,2020-04-30,206.2
Queens,QUEENS VILLAGE,2020-05-31,214.96
Queens,QUEENS VILLAGE,2020-06-30,193.68
Queens,QUEENS VILLAGE,2020-08-31,232.49
Queens,QUEENS VILLAGE,2020-09-30,195.41
Queens,QUEENS VILLAGE,2020-10-31,204.96
Queens,QUEENS VILLAGE,2020-11-30,211.98
Queens,QUEENS VILLAGE,2020-12-31,245.64
Queens,QUEENS VILLAGE,2021-01-31,215.42
Queens,QUEENS VILLAGE,2021-02-28,225.4
Queens,QUEENS VILLAGE,2021-03-31,255.64
Queens,QUEENS VILLAGE,2021-04-30,219.42
Queens,QUEENS VILLAGE,2021-05-31,232.03
Queens,QUEENS VILLAGE,2021-06-30,230.03
Queens,QUEENS VILLAGE,2021-07-31,213.39
Queens,QUEENS VILLAGE,2021-08-31,254.3
Queens,QUEENS VILLAGE,2021-09-30,225.96
Queens,QUEENS VILLAGE,2021-10-31,233.15
Queens,QUEENS VILLAGE,2021-11-30,237.92
Queens,QUEENS VILLAGE,2021-12-31,226.7
Queens,QUEENS VILLAGE,2022-01-31,242.67
Queens,QUEENS VILLAGE,2022-02-28,221.57
Queens,QUEENS VILLAGE,2022-03-31,260.69
Queens,QUEENS VILLAGE,2022-04-30,217.07
Queens,QUEENS VILLAGE,2022-05-31,226.75
Queens,QUEENS VILLAGE,2022-06-30,237.51
Queens,QUEENS VILLAGE,2022-07-31,245.35
Queens,QUEENS VILLAGE,2022-08-31,256.63
Queens,QUEENS VILLAGE,2022-09-30,245.49
Queens,QUEENS VILLAGE,2022-10-31,220.08
Queens,QUEENS VILLAGE,2022-11-30,239.48
Queens,QUEENS VILLAGE,2022-12-31,203.56
Queens,QUEENS VILLAGE,2023-01-31,275.66
Queens,QUEENS VILLAGE,2023-02-28,257.83
Queens,QUEENS VILLAGE,2023-03-31,244.59
Queens,QUEENS VILLAGE,2023-04-30,232.39
Queens,QUEENS VILLAGE,2023-05-31,227.53
Queens,QUEENS VILLAGE,2023-06-30,321.09
Queens,QUEENS VILLAGE,2023-07-31,200.39
Queens,QUEENS VILLAGE,2023-08-31,244.87
Queens,QUEENS VILLAGE,2023-09-30,280.69
Staten Island,ARDEN HEIGHTS,2003-01-31,100.0
Staten Island,ARDEN HEIGHTS,2003-02-28,100.49
Staten Island,ARDEN HEIGHTS,2003-03-31,107.81
Staten Island,ARDEN HEIGHTS,2003-04-30,109.57
Staten Island,ARDEN HEIGHTS,2003-05-31,101.96
Staten Island,ARDEN HEIGHTS,2003-06-30,104.95
Staten Island,ARDEN HEIGHTS,2003-07-31,84.74
Staten Island,ARDEN HEIGHTS,2003-08-31,104.58
Staten Island,ARDEN HEIGHTS,2003-09-30,102.1
Staten Island,ARDEN HEIGHTS,2003-10-31,106.33
Staten Island,ARDEN HEIGHTS,2003-11-30,109.19
Staten Island,ARDEN HEIGHTS,2003-12-31,114.35
Staten Island,ARDEN HEIGHTS,2004-01-31,99.39
Staten Island,ARDEN HEIGHTS,2004-02-29,99.54
Staten Island,ARDEN HEIGHTS,2004-03-31,110.87
Staten Island,ARDEN HEIGHTS,2004-04-30,112.11
Staten Island,ARDEN HEIGHTS,2004-05-31,114.94
Staten Island,ARDEN HEIGHTS,2004-06-30,116.69
Staten Island,ARDEN HEIGHTS,2004-07-31,126.13
Staten Island,ARDEN HEIGHTS,2004-08-31,122.62
Staten Island,ARDEN HEIGHTS,2004-09-30,120.62
Staten Island,ARDEN HEIGHTS,2004-10-31,118.59
Staten Island,ARDEN HEIGHTS,2004-11-30,134.28
Staten Island,ARDEN HEIGHTS,2004-12-31,119.98
Staten Island,ARDEN HEIGHTS,2005-01-31,136.48
Staten Island,ARDEN HEIGHTS,2005-02-28,126.59
Staten Island,ARDEN HEIGHTS,2005-03-31,117.7
Staten Island,ARDEN HEIGHTS,2005-04-30,129.69
Staten Island,ARDEN HEIGHTS,2005-05-31,129.6
Staten Island,ARDEN HEIGHTS,2005-06-30,129.34
Staten Island,ARDEN HEIGHTS,2005-07-31,129.85
Staten Island,ARDEN HEIGHTS,2005-08-31,137.87
Staten Island,ARDEN HEIGHTS,2005-09-30,148.29
Staten Island,ARDEN HEIGHTS,2005-10-31,133.53
Staten Island,ARDEN HEIGHTS,2005-11-30,138.4
Staten Island,ARDEN HEIGHTS,2005-12-31,139.0
Staten Island,ARDEN HEIGHTS,2006-01-31,144.22
Staten Island,ARDEN HEIGHTS,2006-02-28,154.41
Staten Island,ARDEN HEIGHTS,2006-03-31,134.61
Staten Island,ARDEN HEIGHTS,2006-04-30,144.17
Staten Island,ARDEN HEIGHTS,2006-05-31,135.03
Staten Island,ARDEN HEIGHTS,2006-06-30,131.05
Staten Island,ARDEN HEIGHTS,2006-07-31,142.05
Staten Island,ARDEN HEIGHTS,2006-08-31,133.05
Staten Island,ARDEN HEIGHTS,2006-09-30,150.8
Staten Island,ARDEN HEIGHTS,2006-10-31,140.46
Staten Island,ARDEN HEIGHTS,2006-11-30,139.66
Staten Island,ARDEN HEIGHTS,2006-12-31,141.62
Staten Island,ARDEN HEIGHTS,2007-01-31,137.0
Staten Island,ARDEN HEIGHTS,2007-02-28,145.05
Staten Island,ARDEN HEIGHTS,2007-03-31,140.07
Staten Island,ARDEN HEIGHTS,2007-04-30,148.15
Staten Island,ARDEN HEIGHTS,2007-05-31,145.35
Staten Island,ARDEN HEIGHTS,2007-06-30,140.71
Staten Island,ARDEN HEIGHTS,2007-07-31,142.0
Staten Island,ARDEN HEIGHTS,2007-08-31,146.05
Staten Island,ARDEN HEIGHTS,2007-09-30,142.06
Staten Island,ARDEN HEIGHTS,2007-10-31,145.25
Staten Island,ARDEN HEIGHTS,2007-11-30,137.21
Staten Island,ARDEN HEIGHTS,2007-12-31,132.92
Staten Island,ARDEN HEIGHTS,2008-01-31,144.92
Staten Island,ARDEN HEIGHTS,2008-02-29,131.91
Staten Island,ARDEN HEIGHTS,2008-03-31,131.68
Staten Island,ARDEN HEIGHTS,2008-04-30,137.14
Staten Island,ARDEN HEIGHTS,2008-05-31,133.35
Staten Island,ARDEN HEIGHTS,2008-06-30,115.93
Staten Island,ARDEN HEIGHTS,2008-07-31,137.97
Staten Island,ARDEN HEIGHTS,2008-08-31,127.15
Staten Island,ARDEN HEIGHTS,2008-09-30,136.47
Staten Island,ARDEN HEIGHTS,2008-10-31,128.17
Staten Island,ARDEN HEIGHTS,2008-11-30,131.79
Staten Island,ARDEN HEIGHTS,2008-12-31,132.9
Staten Island,ARDEN HEIGHTS,2009-01-31,126.69
Staten Island,ARDEN HEIGHTS,2009-02-28,114.47
Staten Island,ARDEN HEIGHTS,2009-03-31,136.45
Staten Island,ARDEN HEIGHTS,2009-04-30,135.56
Staten Island,ARDEN HEIGHTS,2009-05-31,130.08
Staten Island,ARDEN HEIGHTS,2009-06-30,129.7
Staten Island,ARDEN HEIGHTS,2009-07-31,124.85
Staten Island,ARDEN HEIGHTS,2009-08-31,121.94
Staten Island,ARDEN HEIGHTS,2009-09-30,132.13
Staten Island,ARDEN HEIGHTS,2009-10-31,121.04
Staten Island,ARDEN HEIGHTS,2009-11-30,126.22
Staten Island,ARDEN HEIGHTS,2009-12-31,127.89
Staten Island,ARDEN HEIGHTS,2010-01-31,128.49
Staten Island,ARDEN HEIGHTS,2010-02-28,118.04
Staten Island,ARDEN HEIGHTS,2010-03-31,129.15
Staten Island,ARDEN HEIGHTS,2010-04-30,108.02
Staten Island,ARDEN HEIGHTS,2010-05-31,144.29
Staten Island,ARDEN HEIGHTS,2010-06-30,139.6
Staten Island,ARDEN HEIGHTS,2010-07-31,130.07
Staten Island,ARDEN HEIGHTS,2010-08-31,125.62
Staten Island,ARDEN HEIGHTS,2010-09-30,112.07
Staten Island,ARDEN HEIGHTS,2010-10-31,134.8
Staten Island,ARDEN HEIGHTS,2010-11-30,128.89
Staten Island,ARDEN HEIGHTS,2010-12-31,117.89
Staten Island,ARDEN HEIGHTS,2011-01-31,122.93
Staten Island,ARDEN HEIGHTS,2011-02-28,118.77
Staten Island,ARDEN HEIGHTS,2011-03-31,116.8
Staten Island,ARDEN HEIGHTS,2011-04-30,133.71
Staten Island,ARDEN HEIGHTS,2011-05-31,115.01
Staten Island,ARDEN HEIGHTS,2011-06-30,130.92
Staten Island,ARDEN HEIGHTS,2011-07-31,140.31
Staten Island,ARDEN HEIGHTS,2011-08-31,126.96
Staten Island,ARDEN HEIGHTS,2011-09-30,111.36
Staten Island,ARDEN HEIGHTS,2011-10-31,129.35
Staten Island,ARDEN HEIGHTS,2011-11-30,124.89
Staten Island,ARDEN HEIGHTS,2011-12-31,148.1
Staten Island,ARDEN HEIGHTS,2012-01-31,112.21
Staten Island,ARDEN HEIGHTS,2012-02-29,124.42
Staten Island,ARDEN HEIGHTS,2012-03-31,126.07
Staten Island,ARDEN HEIGHTS,2012-04-30,119.02
Staten Island,ARDEN HEIGHTS,2012-05-31,119.69
Staten Island,ARDEN HEIGHTS,2012-06-30,121.91
Staten Island,ARDEN HEIGHTS,2012-07-31,251.81
Staten Island,ARDEN HEIGHTS,2012-08-31,122.31
Staten Island,ARDEN HEIGHTS,2012-09-30,123.7
Staten Island,ARDEN HEIGHTS,2012-10-31,126.64
